1.222848418455384639e-01
7.101379818168754854e-01
4.003632974133685685e-01
1.614904509723019244e+00
1.969097519024729737e+00
1.708651020653933372e+00
1.737408196117053771e+00
1.441244049193713961e+00
1.133898986398191172e-01
1.578394056877242269e-01
2.649989310450576507e+00
9.492591130102221442e-01
1.118881743876584817e-01
1.094706019582941670e+00
3.112913826491160219e+00
8.562121400492135326e-01
8.237601766061750652e-01
1.868446224772821074e+00
1.908930940482405969e+00
1.687262848256587011e+00
1.376779080439233249e+00
1.713640314720016988e+00
1.459889650079824408e+00
5.790485034733671155e-01
1.277229303108588843e+00
1.288602938047324065e+00
1.683459112157503768e+00
1.570103813860689868e-01
7.909989164146999929e-01
8.146489458407498718e-01
1.092575398168341261e+00
1.442114267118890680e+00
1.059259152930462911e+00
9.106577813679803679e-01
3.280238966906499076e-01
6.447285038115643241e-01
7.006781038656377802e-01
1.510748055726930827e+00
9.060300839960353514e-01
1.242694485797051884e+00
1.486847991597441743e+00
1.807089101324974800e+00
3.526044305600314344e-01
9.506783611050150240e-01
8.132381991028391210e-01
1.320390752906638099e+00
1.515586354655073853e+00
1.933557898581650170e+00
1.197321992895995724e+00
9.090623738409027155e-01
4.013183739160727903e+00
6.191839568466062094e-01
8.608316577451473606e-01
1.420750910673722611e+00
1.375986725046297043e-01
1.435578395000205454e+00
1.911599303505768788e+00
9.265154120080303368e-01
1.853595129373061035e+00
1.094701425112932780e+00
1.233078328460337492e+00
1.753222539530701507e+00
2.420435337851435109e-01
1.030143705694207545e+00
1.482870174986855583e+00
8.669292152562348974e-01
4.912966646480981581e+00
1.512831568514294567e+00
1.406692439795679483e+00
1.569379632293078863e+00
9.265744971719056533e-01
1.443803502077396050e+00
8.984500812369244915e-01
1.412840122509135377e+00
1.831064145984587777e+00
1.463997220258603238e-01
1.411849063680376826e-01
1.382464047970925147e+00
1.661643093947198668e+00
1.479951999963739384e+00
1.406298331445934302e+00
1.488434736384293133e-01
1.023949228535187411e-01
2.422855192303868144e+00
1.412716512125140378e+00
1.628314097836172758e+00
1.453333944359503083e-01
3.807182569237561043e-01
5.792862674688730174e-01
8.602690281393194915e-01
1.343537941350901432e+00
1.990216964293035184e+00
2.034907621935617694e-01
1.188474704181245345e+00
9.883166212821691277e-01
2.676545715472652631e+00
7.273406098719069623e-01
9.497243712866629828e-01
1.453513179807810474e+00
1.343544435726669262e+00
2.946735892497012177e-01
8.130366779209836636e-01
1.612744034842104268e+00
1.519077745704566107e+00
1.535247760346248214e+00
1.069158860754434670e+00
1.280934507763093810e+00
7.060721323180413345e-01
1.636127930981030154e+00
2.817572372553082349e+00
7.907437719897206785e-01
1.103191533200442859e-01
5.826700382893200691e-01
7.604063272734296053e-01
8.190062580334134257e-01
1.384896001745053340e+00
9.850248540356275617e-01
1.368589094159477493e-01
1.095963296922502161e+00
6.964789519038941945e-01
1.348211487603680148e+00
