0,2055300
0.006,2036300.1
0.012,2017270.2
0.018,1998147.24
0.024,1978931.58
0.03,1959659.82
0.036,1940306.22
0.042,1920843.24
0.048,1901260.32
0.054,1881557.28
0.06,1861758.48
0.066,1841869.2
0.072,1821889.86
0.078,1801804.92
0.084,1781625.3
0.09,1761330.48
0.096,1740912.06
0.102,1720382.76
0.108,1699736.76
0.114,1678978.02
0.12,1658085.9
0.126,1637070.78
0.132,1615932.66
0.138,1594670.58
0.144,1573279.74
0.15,1551756.3
0.156,1530108.48
0.162,1508337.36
0.168,1486432.86
0.174,1464384.9
0.18,1442175.78
0.186,1419806.4
0.192,1397283.96
0.198,1374595.56
0.204,1351758.18
0.21,1328747.64
0.216,1305569.04
0.222,1282236.84
0.228,1258736.82
0.234,1235057.34
0.24,1211200.38
0.246,1187161.86
0.252,1162959.9
0.258,1138576.32
0.264,1114012.38
0.27,1089252.36
0.276,1064267.76
0.282,1039070.34
0.288,1013678.16
0.294,988094.04
0.3,962321.1
0.306,936326.76
0.312,910122.54
0.318,883742.52
0.324,857157.54
0.33,830384.64
0.336,803402.76
0.342,776205.54
0.348,748847.46
0.354,721319.46
0.36,693620.64
0.366,665777.7
0.372,637832.28
0.378,609790.44
0.384,581659.86
0.39,553518.9
0.396,525411.42
0.402,497403.42
0.408,469555.38
0.414,441907.98
0.42,414547.44
0.426,387634.32
0.432,361271.58
0.438,335482.5
0.444,310427.04
0.45,286216.86
0.456,262930.68
0.462,240635.64
0.468,219389.52
0.474,199165.26
0.48,179822.7
0.486,161406.48
0.492,143835.42
0.498,127132.8
0.504,111267.6
0.51,96385.62
0.516,82665.66
0.522,70260.12
0.528,59085.36
0.534,49114.08
0.54,40355.76
0.546,32620.2
0.552,25941.48
0.558,20347.146
0.564,16066.71
0.57,13099.128
0.576,11353.872
0.582,10513.206
0.588,10215.8934
0.594,10130.9064
0.6,0
