0,2055300
0.003,2036310.36
0.006,2017285.23
0.009,1998175.83
0.012,1978964.31
0.015,1959703.14
0.018,1940357.13
0.021,1920895.47
0.024,1901306.88
0.027,1881607.32
0.03,1861818.75
0.033,1841949.24
0.036,1822001.37
0.039,1801948.56
0.042,1781793.78
0.045,1761514.68
0.048,1741116.75
0.051,1720603.2
0.054,1699974.48
0.057,1679227.08
0.06,1658351.46
0.063,1637342.76
0.066,1616214.39
0.069,1594942.92
0.072,1573527.96
0.075,1551972.21
0.078,1530292.44
0.081,1508489.04
0.084,1486548.9
0.087,1464471.33
0.09,1442238.9
0.093,1419849.15
0.096,1397313.12
0.099,1374622.53
0.102,1351779.45
0.105,1328769.42
0.108,1305588.81
0.111,1282258.2
0.114,1258774.92
0.117,1235127.09
0.12,1211292.6
0.123,1187249.82
0.126,1163039.25
0.129,1138657.59
0.132,1114086.24
0.135,1089322.95
0.138,1064344.17
0.141,1039139.37
0.144,1013744.4
0.147,988169.34
0.15,962384.28
0.153,936376.29
0.156,910172.73
0.159,883808.73
0.162,857241.45
0.165,830463.81
0.168,803473.44
0.171,776272.11
0.174,748886.91
0.177,721339.23
0.18,693646.23
0.183,665798.64
0.186,637841.55
0.189,609820.92
0.192,581713.02
0.195,553580.73
0.198,525456.54
0.201,497449.77
0.204,469566.42
0.207,441911.55
0.21,414540.54
0.213,387622.35
0.216,361216.86
0.219,335400.69
0.222,310360.8
0.225,286142.37
0.228,262844.79
0.231,240559.11
0.234,219296.94
0.237,199066.29
0.24,179718.27
0.243,161281.53
0.246,143699.28
0.249,127004.97
0.252,111117.96
0.255,96237.24
0.258,82547.4
0.261,70118.04
0.264,58977.24
0.267,49007.7
0.27,40222.89
0.273,32450.1
0.276,25736.55
0.279,20165.73
0.282,15869.46
0.285,12926.082
0.288,11180.691
0.291,10333.998
0.294,10025.673
0.297,9936.3582
0.3,0
