0,2727600
0.07,2708438.27
0.14,2689227.89
0.21,2669981.46
0.28,2650646.76
0.35,2631214.2
0.42,2611713.25
0.49,2592142.16
0.56,2572484.13
0.63,2552723.83
0.7,2532882.05
0.77,2512967.12
0.84,2492958.88
0.91,2472851.87
0.98,2452634.4
1.05,2432295.34
1.12,2411853.17
1.19,2391311.46
1.26,2370668.25
1.33,2349923.33
1.4,2329077.4
1.47,2308125.7
1.54,2287060.88
1.61,2265860.82
1.68,2244585.44
1.75,2223200.02
1.82,2201708.13
1.89,2180066.86
1.96,2158288.88
2.03,2136379.09
2.1,2114343.65
2.17,2092184.24
2.24,2069904.99
2.31,2047507.37
2.38,2024988.16
2.45,2002302.28
2.52,1979451.27
2.59,1956459.14
2.66,1933322.6
2.73,1910033.25
2.8,1886564.98
2.87,1862924.58
2.94,1839125.98
3.01,1815133.9
3.08,1790943.93
3.15,1766599.47
3.22,1742114.24
3.29,1717424.26
3.36,1692522.67
3.43,1667449.09
3.5,1642198.41
3.57,1616701.12
3.64,1590928.52
3.71,1564926.32
3.78,1538720.91
3.85,1512262.24
3.92,1485551.08
3.99,1458599.47
4.06,1431388.16
4.13,1403896.29
4.2,1376078.29
4.27,1347956.28
4.34,1319507.02
4.41,1290756.83
4.48,1261655.52
4.55,1232155.91
4.62,1202312.46
4.69,1172027.66
4.76,1141354.64
4.83,1110195.68
4.9,1078506.68
4.97,1046340.28
5.04,1013643.7
5.11,980313.62
5.18,946345.63
5.25,911704.66
5.32,876272.97
5.39,840012.55
5.46,802819.52
5.53,764657.83
5.6,725410.72
5.67,684902.84
5.74,642948.27
5.81,599503.47
5.88,554285.01
5.95,506947.3
6.02,457269.21
6.09,404919.64
6.16,349710.36
6.23,291869.01
6.3,232164.19
6.37,172811.05
6.44,117374.55
6.51,70541.19
6.58,36188.2
6.65,16134.46
6.72,7942.01
6.79,5757.24
6.86,5431.8926
6.93,5405.55643
7,0
