0,2055300
0.004,2036284.44
0.008,2017219.92
0.012,1998109.12
0.016,1978927.76
0.02,1959693.2
0.024,1940362.04
0.028,1920922.76
0.032,1901368.96
0.036,1881707.4
0.04,1861955.04
0.044,1842077.24
0.048,1822032.76
0.052,1801969.6
0.056,1781803.24
0.06,1761524.36
0.064,1741135.44
0.068,1720630.72
0.072,1700004.44
0.076,1679255.64
0.08,1658384.56
0.084,1637392.12
0.088,1616279.64
0.092,1595038.32
0.096,1573659.28
0.1,1552129.04
0.104,1530460.76
0.108,1508655.52
0.112,1486711.24
0.116,1464617.48
0.12,1442375.64
0.124,1420011.04
0.128,1397490.72
0.132,1374800.92
0.136,1351947.32
0.14,1328940.6
0.144,1305779.04
0.148,1282456.92
0.152,1258969.48
0.156,1235298.2
0.16,1211429.96
0.164,1187372.32
0.168,1163158.56
0.172,1138760.04
0.176,1114177.6
0.18,1089407.88
0.184,1064448.88
0.188,1039277.24
0.192,1013888
0.196,988300.72
0.2,962512.68
0.204,936508.52
0.208,910278.68
0.212,883864.12
0.216,857246.8
0.22,830419.64
0.224,803372.96
0.228,776156.48
0.232,748757.72
0.236,721194.12
0.24,693470.04
0.244,665553.72
0.248,637583.4
0.252,609500.44
0.256,581354.52
0.26,553188.56
0.264,525045.28
0.268,497042.12
0.272,469195.8
0.276,441569.56
0.28,414237.64
0.284,387342.92
0.288,360987.2
0.292,335198.4
0.296,310160.68
0.3,285998.24
0.304,262739.08
0.308,240490.6
0.312,219262.76
0.316,199018.04
0.32,179687.08
0.324,161244.64
0.328,143719.16
0.332,127068.84
0.336,111240.4
0.34,96366.2
0.344,82630.68
0.348,70194.08
0.352,59000.88
0.356,49034.36
0.36,40265.92
0.364,32488.64
0.368,25783.52
0.372,20231.32
0.376,15993.36
0.38,13098.624
0.384,11342.856
0.388,10489.264
0.392,10186.382
0.396,10104.866
0.4,0
