0,2727600
0.0007,2707883.87
0.0014,2688115.73
0.0021,2668310.77
0.0028,2648406.83
0.0035,2628403.28
0.0042,2608326.65
0.0049,2588177.01
0.0056,2567925.52
0.0063,2547573.72
0.007,2527136.17
0.0077,2506622.46
0.0084,2486001.09
0.0091,2465269.61
0.0098,2444426.2
0.0105,2423450.07
0.0112,2402371.88
0.0119,2381188.9
0.0126,2359899.24
0.0133,2338498.07
0.014,2316985.11
0.0147,2295363.72
0.0154,2273608.98
0.0161,2251734.75
0.0168,2229776.24
0.0175,2207695.65
0.0182,2185471.91
0.0189,2163095.78
0.0196,2140580.35
0.0203,2117931.57
0.021,2095149.23
0.0217,2072241.73
0.0224,2049207.11
0.0231,2026045.44
0.0238,2002710.87
0.0245,1979200.88
0.0252,1955541.23
0.0259,1931728.35
0.0266,1907752.37
0.0273,1883584.31
0.028,1859236.21
0.0287,1834727.39
0.0294,1809989.25
0.0301,1785060.08
0.0308,1759987.06
0.0315,1734736.31
0.0322,1709263.03
0.0329,1683576.53
0.0336,1657717.41
0.0343,1631645.84
0.035,1605286.99
0.0357,1578656.47
0.0364,1551799.15
0.0371,1524708.31
0.0378,1497343.21
0.0385,1469720.02
0.0392,1441828.52
0.0399,1413655.62
0.0406,1385144.97
0.0413,1356309.17
0.042,1327130.51
0.0427,1297629.99
0.0434,1267775.48
0.0441,1237511.61
0.0448,1206857.7
0.0455,1175762.79
0.0462,1144243.4
0.0469,1112231.98
0.0476,1079652.79
0.0483,1046568.9
0.049,1012924.1
0.0497,978606.25
0.0504,943616.96
0.0511,907901.35
0.0518,871343.01
0.0525,833901.2
0.0532,795441.24
0.0539,755922.53
0.0546,715290.47
0.0553,673237.83
0.056,629627.97
0.0567,584357.5
0.0574,537116.11
0.0581,487519.92
0.0588,435314.27
0.0595,380145.87
0.0602,322037.26
0.0609,261373.79
0.0616,199770.29
0.0623,140406.02
0.063,87994.43
0.0637,47282.92
0.0644,21456.98
0.0651,9614.24
0.0658,6059.696
0.0665,5458.9518
0.0672,5406.19448
0.0679,5405.350966
0.0686,0
