0,2055300
0.013,2035264.53
0.026,2015206.96
0.039,1995063.07
0.052,1974792.69
0.065,1954461.6
0.078,1934046.01
0.091,1913520.05
0.104,1892856.68
0.117,1872071.63
0.13,1851187
0.143,1830201.1
0.156,1809098.72
0.169,1787875.31
0.182,1766536.46
0.195,1745075.28
0.208,1723483.84
0.221,1701744.98
0.234,1679872.87
0.247,1657872.06
0.26,1635738
0.273,1613481.87
0.286,1591078.71
0.299,1568522.41
0.312,1545804
0.325,1522945.19
0.338,1499934.93
0.351,1476782.45
0.364,1453484.24
0.377,1429998.57
0.39,1406322.32
0.403,1382442.75
0.416,1358409.78
0.429,1334197.54
0.442,1309818.51
0.455,1285277.5
0.468,1260552.8
0.481,1235644.15
0.494,1210541.15
0.507,1185232.1
0.52,1159726.75
0.533,1134026.14
0.546,1108104.66
0.559,1081974.92
0.572,1055620.02
0.585,1029023.84
0.598,1002217.97
0.611,975203.58
0.624,947966.37
0.637,920506.73
0.65,892847.15
0.663,864933.16
0.676,836759.69
0.689,808376.14
0.702,779753.39
0.715,750950.2
0.728,721989.84
0.741,692834.61
0.754,663500.89
0.767,634055.5
0.78,604553.17
0.793,574971.93
0.806,545353.51
0.819,515810.1
0.832,486381.22
0.845,457129.79
0.858,428205.05
0.871,399598.16
0.884,371609.29
0.897,344245.07
0.91,317625.75
0.923,291945.03
0.936,267261.8
0.949,243636.12
0.962,221122.33
0.975,199736.42
0.988,179380.11
1.001,160010.63
1.014,141581.31
1.027,124123.09
1.04,107637.4
1.053,92291.42
1.066,78323.44
1.079,65694.018
1.092,54457.819
1.105,44543.538
1.118,35871.108
1.131,28363.491
1.144,22041.734
1.157,17177.134
1.17,13745.706
1.183,11679.941
1.196,10676.1837
1.209,10309.8346
1.222,10210.81594
1.235,10186.42989
1.248,0
